kod knihy,Nazev,Autor,Kategorie,Obor/zanr,Umisteni,Signatura,Způsob ziskani,mautritni,pujcena
188,Modlitba za Owena Meanyho,"Irving, John",próza,,inventar,Zk278,koupena,no,no
235,Hotel New Hampshire,"Irving, John",próza,,inventar,Zk338,koupena,no,no
598,Pravidla mostarny,"Irving, John",próza,,inventar,Zk740,koupena,no,no
674,Manzelstvi do 158 liber,"Irving, John",próza,,inventar,Zk818,koupena,no,no
878,Svet podle Garpa,"Irving, John",próza,,inventar,Zk1031,koupena,no,no
1080,Posledni noc na Klikate rece,"Irving, John",próza,,spotreba,Zk10/63,koupena,no,no
,Pohrbeny obr,"Ishiguro, Kazuo",próza,,spotreba,Zk18/27,koupena,no,no
895,Bozi clovek Issa,"Issa, Kobajasi",poezie,,inventar,Zk1048,koupena,no,no
,Literarnie spolek Laury Snezne,"Jaaskelainen, Pasi Ilmari",próza,,spotreba,Zk18/31,koupena,no,no
,Magicky průvodce mestem pod pahorkem,"Jaaskelainen, Pasi Ilmari",próza,,spotreba,Zk18/62,koupena,no,no
,Zulejka otevira oci,"Jachina, Guzel",próza,,spotreba,Zk18/58,koupena,no,no
,Deti Volhy,"Jachina, Guzel",próza,,spotreba,Zk22/58,koupena,no,no
427,Rozvrzany mandl,"Jandl, Ernst",poezie,,inventar,Zk557,koupena,no,no
,Cerna sanitka a jine desive pribehy,"Janecek, Petr",próza,,spotreba,Zk22/72,koupena,no,no
824,"Sakali leta, Pelisky, Pupendo",Jarchovsky Petr,próza,,inventar,Zk976,koupena,no,no
1119,Nadsamec,"Jarry, Alfred",próza,,spotreba,Zk11/17,koupena,no,no
,Nebe nad Perninkem,"Javůrek, Stepan",próza,,spotreba,Zk21/57,koupena,no,no
,Chaloupky,"Javůrek, Stepan",próza,,spotreba,Zk22/23,koupena,no,no
,Plavec ve tme,"Jedrowski, Tomasz",próza,,spotreba,Zk20/40,koupena,no,no
5,Cawdor,"Jeffers, Robinson",poezie,,inventar,Zk7,koupena,no,no
1268,Pastyrka putujici k dubnu,"Jeffers, Robinson",poezie,,spotreba,Zk15/13,koupena,no,no
1020,Vyvrhelove,"Jelinekova, Elfriede",próza,,spotreba,Zk10/4,koupena,no,no
1000,Narek harmoniky,"Jesenin, Sergej",poezie,,spotreba,Zk09/27,koupena,no,no
232,Casanova,"Jilek, Frantisek",próza,,inventar,Zk334,koupena,no,no
648,Stare povesti ceske,"Jirasek, Alois",próza,,inventar,Zk791,koupena,no,no
1167,Z Cech az na konec sveta,"Jirasek, Alois",próza,,spotreba,Zk13/16,koupena,no,no
497,Saturnin,"Jirotka, Zdenek",próza,,inventar,Zk630,koupena,no,no
1141,Saturnin,"Jirotka, Zdenek",próza,,spotreba,Zk11/39,koupena,no,no
158,Magorovy labuti pisne,"Jirous, Ivan",poezie,,inventar,Zk243,koupena,no,no
1288,"Analfabetka, ktera umela pocitat","Jonasson, Jonas",próza,,spotreba,Zk15/33,koupena,no,no
,Sladka pomsta,"Jonasson, Jonas",próza,,spotreba,Zk20/39,koupena,no,no
,Stolety starik,"Jonasson, Jonas",próza,,spotreba,Zk20/47,koupena,no,no
,Stojednalety starik,"Jonasson, Jonas",próza,,spotreba,Zk20/48,koupena,no,no
125,Odysseus,"Joyce, James",próza,,inventar,Zk198,koupena,no,no
91,Povidky,"Kafka, Franz",próza,,inventar,Zk157,koupena,no,no
184,Proces,"Kafka, Franz",próza,,inventar,Zk274,koupena,no,no
212,Promena,"Kafka, Franz",próza,,inventar,Zk310,koupena,no,no
392,Dopis otci,"Kafka, Franz",próza,,inventar,Zk515,koupena,no,no
530,Dopisy Felici,"Kafka, Franz",próza,,inventar,Zk667,koupena,no,no
849,Zamek,"Kafka, Franz",próza,,inventar,Zk1002,koupena,no,no
1066,Promena a jine povidky,"Kafka, Franz",próza,,spotreba,Zk10/51,koupena,no,no
6,"Pribehy, osudy, myty","Kainar, Josef",poezie,,inventar,Zk8,koupena,no,no
1240,Lazar a pisen,"Kainar, Josef",poezie,,spotreba,Zk14/16,koupena,no,no
,Vegetarianka,"Kang, Han",próza,,spotreba,Zk18/33,koupena,no,no
265,Pritelkyne z domu smutku,"Kantůrkova, Eva",próza,,inventar,Zk375,koupena,no,no
964,Kladivo na carodejnice,"Kaplicky, Vaclav",próza,,spotreba,Zk08/6,koupena,no,no
1349,Trhlina,"Karika, Jozef",próza,,spotreba,Zk17/29,koupena,no,no
1250,Nemci,"Katalpa, Jakuba",próza,,spotreba,Zk14/26,koupena,no,no
1352,Doupe,"Katalpa, Jakuba",próza,,spotreba,Zk17/32,koupena,no,no
,Zuzanin dech,"Katalpa, Jakuba",próza,,spotreba,Zk20/54,koupena,no,no
,Kvety slunce,"Kaur, Rupi",poezie,,spotreba,Zk20/5,koupena,no,no
,Mleko a med,"Kaur, Rupi",poezie,,spotreba,Zk20/15,koupena,no,no
,Nez vzpominky vyblednou,"Kawaguci, Tosikazu",próza,,spotreba,Zk22/39,koupena,no,no
,Prsa a vajicka,"Kawakami, Mieko",próza,,spotreba,Zk21/26,koupena,no,no
,Tyll,"Kehlmann, Daniel",próza,,spotreba,Zk23/27,koupena,no,no
,Lazar,"Kepler, Lars",próza,,spotreba,Zk18/28,koupena,no,no
,Paganiniho smlouva,"Kepler, Lars",próza,,spotreba,Zk19/12,koupena,no,no
,Stalker,"Kepler, Lars",próza,,spotreba,Zk19/15,koupena,no,no
,Hypnotizer,"Kepler, Lars",próza,,spotreba,Zk21/61,koupena,no,no
79,Osamely poutnik,"Kerouac, Jack",próza,,inventar,Zk144,koupena,no,no
364,Mag,"Kerouac, Jack",próza,,inventar,Zk485,koupena,no,no
988,Na ceste,"Kerouac, Jack",próza,,spotreba,Zk09/14,koupena,no,no
1121,Na ceste (rukopisny svitek),"Kerouac, Jack",próza,,spotreba,Zk11/19,koupena,no,no
295,Vyhodme ho z kola ven,"Kesey, Ken",próza,,inventar,Zk411,koupena,no,no
,Můra,"Kettu, Katja",Próza,,spotreba,Zk20/42,koupena,no,no
,Denik maleho poseroutky 11 (Vsechna slava),"Kinney, Jeff",próza,,spotreba,Zk18/50,koupena,no,no
,Denik maleho poseroutky 12 (Vyprava za teplem),"Kinney, Jeff",próza,,spotreba,Zk18/51,koupena,no,no
,Denik maleho poseroutky 13 (Radosti zimy),"Kinney, Jeff",próza,,spotreba,Zk18/40,koupena,no,no
277,Pohadky,"Kipling, Rudyard",próza,,inventar,Zk393,koupena,no,no
1302,Ctyri aktovky (Rohovin Ctverrohy aj.),"Klicpera, Vaclav Kliment",drama,,spotreba,Zk16/5,koupena,no,no
,Hadrian z Rimsů,"Klicpera, Vaclav Kliment",drama,,spotreba,Zk21/8,koupena,no,no
474,Laska a smeti,"Klima, Ivan",próza,,inventar,Zk607,koupena,no,no
606,Ma vesela jitra,"Klima, Ivan",próza,,inventar,Zk748,koupena,no,no
480,Utrpeni knizete Sternenhocha,"Klima, Ladislav",próza,,inventar,Zk613,koupena,no,no
,Rusko – vagon treti tridy,"Kljucarjovova, Natalja",próza,,spotreba,Zk19/37,koupena,no,no
677,"Monarcha, Absint","Kocabova, Natalie",próza,,inventar,Zk824,koupena,no,no
185,Snezim,"Kohout, Pavel",próza,,inventar,Zk275,koupena,no,no
484,Katyne,"Kohout, Pavel",próza,,inventar,Zk617,koupena,no,no
713,Kde je zakopan pes?,"Kohout, Pavel",próza,,inventar,Zk862,koupena,no,no
486,"Cerna lyra, Cas, Ocity svedek","Kolar, Jiri",poezie,,inventar,Zk619,koupena,no,no
1055,Svedek (vybor),"Kolar, Jiri",poezie,,spotreba,Zk10/40,koupena,no,no
482,Psano na pohlednice I,"Kolar, Jiri",próza,,inventar,Zk615,koupena,no,no
88,Labyrint sveta a raj srdce,"Komensky, Jan Amos",próza,,inventar,Zk153,koupena,no,no
,Katovo posledni prani,"Kononenko, Jevhenia",próza,,spotreba,Zk20/51,koupena,no,no
1188,Robinsonada a dalsi povidky,"Konrad, Karel",próza,,spotreba,Zk13/37,koupena,no,no
245,Ja – soukromy zivot Milose Kopeckeho,"Kopecky, Milos",próza,,inventar,Zk348,koupena,no,no
,Stanice odlozenych lasek,"Kornerova, Hana Marie",próza,,spotreba,Zk22/83,koupena,no,no
,Denik prazskeho studenta,"Kos, Pavel",próza,,spotreba,Zk18/64,koupena,no,no
481,Ferdinand Peroutka,"Kosatik, Pavel",próza,,inventar,Zk614,koupena,no,no
,Nabarvene ptace,"Kosinski, Jerzy",próza,,spotreba,Zk19/22,koupena,no,no
973,Kronika ceska,Kosmas,próza,,spotreba,Zk08/15,koupena,no,no
758,Kronika zivota a vlady Karla IV.,"Kozik, Frantisek",próza,,inventar,Zk909,koupena,no,no
,Zazdena slecna a jine prihody pro vyrazeni,"Kramerius, Vaclav Matej",Próza,,spotreba,Zk21/5,koupena,no,no
487,"Ma lasko, postmoderno","Kratochvil, Jiri",próza,,inventar,Zk620,koupena,no,no
488,Avion,"Kratochvil, Jiri",próza,,inventar,Zk621,koupena,no,no
582,Muz za vlastnim rohem,"Kraus, Ivan",próza,,inventar,Zk724,koupena,no,no
,Letenka do neznama aneb Rozhovory pres ocean,"Krausova, Eliska",próza,,spotreba,Zk21/31,koupena,no,no
808,Basne,"Krchovsky, J. H.",poezie,,inventar,Zk960,koupena,no,no
1067,Ostrov pokladů,"Kryl, Karel",poezie,,spotreba,Zk10/52,koupena,no,no
59,Clovek a stin  (bajky),"Krylov, Ivan Andrejevic",poezie,,inventar,Zk117,koupena,no,no
483,Mrchopevci,"Kresadlo, Jan",próza,,inventar,Zk616,koupena,no,no
779,Obetina,"Kresadlo, Jan",próza,,inventar,Zk931,koupena,no,no
597,Podkovana blecha,"Krestan, Rudolf",próza,,inventar,Zk739,koupena,no,no
1002,Tandem (fejetony),"Krestan, Rudolf",próza,,spotreba,Zk09/29,koupena,no,no
,Tajemstvi stribrne carodejky,"Kubaskova, Petra",próza,,spotreba,Zk20/35,koupena,no,no
,Hajovna,"Kubikova, Karla",próza,,spotreba,Zk22/81,koupena,no,no
386,Zeme snivců,"Kubin, Alfred",próza,,inventar,Zk509,koupena,no,no
122,Jakub a jeho pan,"Kundera, Milan",drama,,inventar,Zk193,koupena,no,no
1282,Ptakovina,"Kundera, Milan",drama,,spotreba,Zk15/27,koupena,no,no
266,Zert,"Kundera, Milan",próza,,inventar,Zk379,koupena,no,no
467,Valcik na rozloucenou,"Kundera, Milan",próza,,inventar,Zk600,koupena,no,no
800,Nesnesitelna lehkost byti,"Kundera, Milan",próza,,inventar,Zk952,koupena,no,no
960,Smesne lasky,"Kundera, Milan",próza,,spotreba,Zk08/2,koupena,no,no
1036,Nesmrtelnost,"Kundera, Milan",próza,,spotreba,Zk10/20,koupena,no,no
1242,Zert,"Kundera, Milan",próza,,spotreba,Zk14/18,koupena,no,no
1318,Zivot je jinde,"Kundera, Milan",próza,,spotreba,Zk16/21,koupena,no,no
1351,Kniha smichu a zapomneni,"Kundera, Milan",próza,,spotreba,Zk17/31,koupena,no,no
,Nevedeni,"Kundera, Milan",próza,,spotreba,Zk21/63,koupena,no,no
17,Bajky,"La Fontaine, Jean de",poezie,,inventar,Zk41,koupena,no,no
281,Bajky,"La Fontaine, Jean de",poezie,,inventar,Zk397,koupena,no,no
,Temnota,"Lagercrantz, David",próza,,spotreba,Zk22/45,koupena,no,no
,Nenavist,"Lagercrantz, David",próza,,spotreba,Zk23/10,koupena,no,no
1061,Nebezpecne znamosti,"Laclos, Choderlos de",próza,,spotreba,Zk10/46,koupena,no,no
,Nevitany host,"Lapena, Shari",próza,,spotreba,Zk21/4,koupena,no,no
,Cestovni kancelar Jinosvety,"Lapinski, L. D.",próza,,spotreba,Zk23/12,koupena,no,no
,"Cestovni kancelar Jinosvety, Na hrane oceanu","Lapinski, L. D.",próza,,spotreba,Zk23/13,koupena,no,no
,Sikmy kostel 1,"Lednicka, Karin",próza,,spotreba,Zk21/52,koupena,no,no
,Sikmy kostel 2,"Lednicka, Karin",próza,,spotreba,Zk21/51,koupena,no,no
,Zivotice – obraz (po)zapomenute tragedie,"Lednicka, Karin",próza,,spotreba,Zk22/84,koupena,no,no
943,Hvezdne deniky,"Lem, Stanislav",próza,,KPGO,KP99/23,koupena,no,no
1301,"Maskarada, Dva bratri","Lermontov, Michail Jurjevic",drama,,spotreba,Zk16/4,koupena,no,no
22,Strazny zvon,"Lermontov, Michail Jurjevic",poezie,,inventar,Zk48,koupena,no,no
,Muz a dve zeny,"Lessingova, Doris",próza,,spotreba,Zk18/68,koupena,no,no
186,"Rosemary ma detatko, Stepfortske panicky","Levin, Ira",próza,,inventar,Zk276,koupena,no,no
,"Letopisy Narnie 1, Carodejův synovec","Lewis, Clive Staples",próza,,spotreba,Zk20/6,koupena,no,no
,"Letopisy Narnie 2, Lev, carodejnice a skrin","Lewis, Clive Staples",próza,,spotreba,Zk20/7,koupena,no,no
,"Letopisy Narnie 3, Kůn a jeho chlapec","Lewis, Clive Staples",próza,,spotreba,Zk20/8,koupena,no,no
,"Letopisy Narnie 4, Princ Kaspian","Lewis, Clive Staples",próza,,spotreba,Zk20/9,koupena,no,no
,"Letopisy Narnie 5, Plavba jitrniho poutnika","Lewis, Clive Staples",próza,,spotreba,Zk20/10,koupena,no,no
,"Letopisy Narnie 6, Stribrna zidle","Lewis, Clive Staples",próza,,spotreba,Zk20/11,koupena,no,no
,"Letopisy Narnie 7, Posledni bitva","Lewis, Clive Staples",próza,,spotreba,Zk20/12,koupena,no,no
,P. S. z Parize,"Levy, Marc",próza,,spotreba,Zk18/14,koupena,no,no
830,Priste,"Levy, Marcel",próza,,inventar,Zk982,koupena,no,no
980,"Pohadky, ktere prinesl vitr aneb pohadkovy rok","Lhotova, Dagmar a kol.",próza,,spotreba,Zk09/6,koupena,no,no
,Souchote a jina slova,"Lindgren, Torgny",próza,,spotreba,Zk22/22,koupena,no,no
1042,Tulak po hvezdach,"London, Jack",próza,,spotreba,Zk10/26,koupena,no,no
1278,A ty ses nevratil…,"Loridan-Ivens, Marceline",próza,,spotreba,Zk15/23,koupena,no,no
169,Navzdory basnik zpiva,"Loukotkova, Jarmila",próza,,inventar,Zk257,koupena,no,no
,Fenomen,"Lu, Marie",próza,,spotreba,Zk20/3,koupena,no,no
,Losos v kaluzi,"Lukasova, Marketa",próza,,spotreba,Zk20/13,koupena,no,no
1029,Zlodej kufrů,"Lustig, Arnost",próza,,spotreba,Zk10/13,koupena,no,no
1157,"Dity Saxova, Demanty noci, Noc nadeje","Lustig, Arnost",próza,,spotreba,Zk13/6,koupena,no,no
1180,Modlitba pro Katerinu Horovitzovou,"Lustig, Arnost",próza,,spotreba,Zk13/29,koupena,no,no
,Modlitba pro Katerinu Horovitzovou,"Lustig, Arnost",próza,,spotreba,Zk94/156,koupena,no,no
,Půlmesicni mesto,"Maasova, Sarah J.",próza,,spotreba,Zk22/37,koupena,no,no
,Dvůr trnů a růzi,"Maasova, Sarah J.",próza,,spotreba,Zk23/29,koupena,no,no
,Dvůr mlhy a hnevu,"Maasova, Sarah J.",próza,,spotreba,Zk23/30,koupena,no,no
,Dvůr kridel a zmaru,"Maasova, Sarah J.",próza,,spotreba,Zk23/31,koupena,no,no
,Dvůr stribrnych plamenů,"Maasova, Sarah J.",próza,,spotreba,Zk23/32,koupena,no,no
240,Vejce a ja,"MacDonaldova, Betty",próza,,inventar,Zk343,koupena,no,no
241,Co zivot dal a vzal,"MacDonaldova, Betty",próza,,inventar,Zk344,koupena,no,no
1195,Pani Laryfary,"MacDonaldova, Betty",próza,,spotreba,Zk13/44,koupena,no,no
,"Chlapec, krtek, liska a kůn","Mackesy, Charlie",próza,,spotreba,Zk22/51,koupena,no,no
27,Basne,"Macha, Karel Hynek",poezie,,inventar,Zk63,koupena,no,no
190,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk284,koupena,no,no
191,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk285,koupena,no,no
192,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk286,koupena,no,no
193,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk288,koupena,no,no
194,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk289,koupena,no,no
196,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk291,koupena,no,no
197,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk292,koupena,no,no
199,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk295,koupena,no,no
200,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk296,koupena,no,no
201,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk297,koupena,no,no
202,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk298,koupena,no,no
655,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk798,koupena,no,no
656,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk799,koupena,no,no
657,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk800,koupena,no,no
658,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk801,koupena,no,no
659,Maj,"Macha, Karel Hynek",poezie,,inventar,Zk802,koupena,no,no
975,Lůny svit,"Macha, Karel Hynek",poezie,,spotreba,Zk09/1,koupena,no,no
607,Marinka a jine prózy,"Macha, Karel Hynek",próza,,inventar,Zk749,koupena,no,no
42,V zari helenskeho slunce,"Machar, Josef Svatopluk",poezie,,inventar,Zk88,koupena,no,no
1088,Vladar,"Machiavelli, Niccolo",próza,,spotreba,Zk10/71,koupena,no,no
20,Z dila,"Majakovskij, Vladimir",poezie,,inventar,Zk44,koupena,no,no
,Italske boty,"Mankell, Henning",próza,,spotreba,Zk18/37,koupena,no,no
,Nez prijde mraz,"Mankell, Henning",próza,,spotreba,Zk19/11,koupena,no,no
465,Kronika ohlasene smrti,"Marquez, Gabriel Garcia",próza,,inventar,Zk598,koupena,no,no
542,Dvanact povidek o poutnicich,"Marquez, Gabriel Garcia",próza,,inventar,Zk680,koupena,no,no
1044,Laska za casů cholery,"Marquez, Gabriel Garcia",próza,,spotreba,Zk10/28,koupena,no,no
1144,Sto roků samoty,"Marquez, Gabriel Garcia",próza,,spotreba,Zk11/42,koupena,no,no
239,Rozmberska trilogie,"Maranek, Jiri",próza,,inventar,Zk342,koupena,no,no
,Prasina,"Matocha, Vojtech",próza,,spotreba,Zk19/23,koupena,no,no
,Prasina 2,"Matocha, Vojtech",próza,,spotreba,Zk21/2,koupena,no,no
,Cerny merkurit,,,,,,koupena,no,no
,Prasina 3,"Matocha, Vojtech",próza,,spotreba,Zk21/1,koupena,no,no
,Bila komnata,,,,,,koupena,no,no
339,Beatles,"Matzner, Antonin",próza,,inventar,Zk457,koupena,no,no
156,Milostna schůzka a jine povidky,"Maupassant, Guy de",próza,,inventar,Zk238,koupena,no,no
755,Milacek,"Maupassant, Guy de",próza,,inventar,Zk906,koupena,no,no
1179,Slecna Fifi a jine povidky (Kulicka),"Maupassant, Guy de",próza,,spotreba,Zk13/8,koupena,no,no
1271,Kulicka,"Maupassant, Guy de",próza,,spotreba,Zk15/16,koupena,no,no
1360,Kulicka,"Maupassant, Guy de",próza,,spotreba,Zk18/4,koupena,no,no
1102,Ptaci a jine povidky,"Maurier, Daphne du",próza,,spotreba,Zk10/85,koupena,no,no
1013,Skleneny pokoj,"Mawer, Simon",próza,,spotreba,Zk09/40,koupena,no,no
,Prazske jaro,"Mawer, Simon",próza,,spotreba,Zk18/65,koupena,no,no
,Mendelův trpaslik,"Mawer, Simon",próza,,spotreba,Zk18/67,koupena,no,no
1312,Skala,"May, Peter",próza,,spotreba,Zk16/15,koupena,no,no
,Útek,"May, Peter",próza,,spotreba,Zk18/24,koupena,no,no
,Pekingsky rozparovac,"May, Peter",próza,,spotreba,Zk19/13,koupena,no,no
,Karantena,"May, Peter",próza,,spotreba,Zk20/4,koupena,no,no
,Muz bez tvare,"May, Peter",próza,,spotreba,Zk21/3,koupena,no,no
,Nocni brana,"May, Peter",próza,,spotreba,Zk22/85,koupena,no,no
,Cerny koral,"Mayne, Andrew",próza,,spotreba,Zk2/41,koupena,no,no
,Pasazer,"McCarthy, Cormac",próza,,spotreba,Zk23/23,koupena,no,no
,Cesta,"McCarthy, Cormac",próza,,spotreba,Zk23/38,koupena,no,no
,Tahle zeme neni pro stary,"McCarthy, Cormac",próza,,spotreba,Zk23/39,koupena,no,no
867,Kone se prec strileji,"McCoy, Horace",próza,,inventar,Zk1020,koupena,no,no
897,Pokani,"McEvan, Ian",próza,,inventar,Zk1050,koupena,no,no
989,Cerni psi,"McEvan, Ian",próza,,spotreba,Zk09/15,koupena,no,no
,Rodina predevsim,"McManusova, Karen M.",próza,,spotreba,Zk22/21,koupena,no,no
,Únikovka,"Meller, Marc",próza,,spotreba,Zk22/44,koupena,no,no
340,Bila velryba,"Melville, Herman",próza,,inventar,Zk458,koupena,no,no
,Smrt je mym remeslem,"Merle, Robert",próza,,spotreba,Zk20/24,koupena,no,no
1252,Pribehy Odysseovy,"Mertlik, Rudolf",próza,,spotreba,Zk14/28,koupena,no,no
119,"Clovek, ktery se stal bohem","Messadie, Gerald",próza,,inventar,Zk189,koupena,no,no
,Hodiny z kosti,"Mitchell, David",próza,,spotreba,Zk18/87,koupena,no,no
987,Golem,"Meyrink, Gustav",próza,,spotreba,Zk09/13,koupena,no,no
165,Gigant,"Mnacko, Ladislav",próza,,inventar,Zk253,koupena,no,no
1314,Ulice Temnych kramků,"Modiano, Patrick",próza,,spotreba,Zk16/17,koupena,no,no
1077,Lakomec,Moliere,drama,,spotreba,Zk10/60,koupena,no,no
1359,Lakomec,Moliere,drama,,spotreba,Zk18/3,koupena,no,no
,Lakomec,Moliere,drama,,spotreba,Zk22/48,koupena,no,no
698,Rimanka,"Moravia, Alberto",próza,,inventar,Zk847,koupena,no,no
862,Horalka,"Moravia, Alberto",próza,,inventar,Zk1015,koupena,no,no
464,Pisne sibenicnich bratri,"Morgenstern, Christian",poezie,,inventar,Zk596,koupena,no,no
1075,Sibenicni pisne,"Morgenstern, Christian",poezie,,spotreba,Zk10/58,koupena,no,no
1113,Beranek mesic,"Morgenstern, Christian",poezie,,spotreba,Zk11/11,koupena,no,no
1325,Hana,"Mornstajnova, Alena",próza,,spotreba,Zk17/5,koupena,no,no
,Milosrdenstvi,"Morrisonova, Toni",próza,,spotreba,Zk18/69,koupena,no,no
,Tater z Osvetimi,"Morrisova, Heather",próza,,spotreba,Zk18/73,koupena,no,no
,Cilcina cesta,"Morrisova, Heather",Próza,,spotreba,Zk20/26,koupena,no,no
,Tri sestry,"Morrisova, Heather",próza,,spotreba,Zk21/48,koupena,no,no
,Hodinarova dcera,"Mortonova, Kate",próza,,spotreba,Zk21/64,koupena,no,no
,Hodinarova dcera,"Mortonova, Kate",próza,,spotreba,Zk22/15,koupena,no,no
,Smrt prichazi na prohlidku,"Motte, Anders de la",próza,,spotreba,Zk22/47,koupena,no,no
785,Marysa,"Mrstikove, Alois a Vilem",drama,,inventar,Zk937,koupena,no,no
1164,Marysa,"Mrstikove, Alois a Vilem",drama,,spotreba,Zk3/13,koupena,no,no
527,Studene slunce,"Mucha, Jiri",próza,,inventar,Zk664,koupena,no,no
790,Vecna zahrada,"Mucha, Jiri",próza,,inventar,Zk942,koupena,no,no
1039,Cestovni pas,"Mullerova, Herta",próza,,spotreba,Zk10/23,koupena,no,no
,Co kdyby? Vazne vedecke odpovedi na absurdni hypoteticke otazky,"Munroe, Randall",próza,,spotreba,Zk22/38,koupena,no,no
1332,Spisovatel jako povolani,"Murakami, Haruki",poezie,,spotreba,Zk17/12,koupena,no,no
1051,"Na jih od hranic, na zapad od slunce","Murakami, Haruki",próza,,spotreba,Zk10/36,koupena,no,no
1103,Po otresech,"Murakami, Haruki",próza,,spotreba,Zk11/1,koupena,no,no
1134,Konec sveta a Hard-boiled wonderland,"Murakami, Haruki",próza,,spotreba,Zk11/32,koupena,no,no
1160,Afrerdark,"Murakami, Haruki",próza,,spotreba,Zk13/9,koupena,no,no
1237,Kronika ptacka na klicek,"Murakami, Haruki",próza,,spotreba,Zk14/13,koupena,no,no
1251,Podivna knihovna,"Murakami, Haruki",próza,,spotreba,Zk14/27,koupena,no,no
1289,"Muzi, kteri nemaji zeny","Murakami, Haruki",próza,,spotreba,Zk15/34,koupena,no,no
1331,Norske drevo,"Murakami, Haruki",próza,,spotreba,Zk17/11,koupena,no,no
,"Tancuj, tancuj, tancuj","Murakami, Haruki",próza,,spotreba,Zk22/73,koupena,no,no
,Prvni osoba jednotneho cisla,"Murakami, Haruki",próza,,spotreba,Zk22/82,koupena,no,no
,Podivna smrt Evropy,"Murray, Douglas",próza,,spotreba,Zk18/79,koupena,no,no
539,Pnin,"Nabokov, Vladimir",próza,,inventar,Zk677,koupena,no,no
666,Lolita,"Nabokov, Vladimir",próza,,inventar,Zk810,koupena,no,no
357,Pohadky,"Nemcova, Bozena",próza,,inventar,Zk478,koupena,no,no
786,Povidky,"Nemcova, Bozena",próza,,inventar,Zk938,koupena,no,no
1238,Babicka,"Nemcova, Bozena",próza,,spotreba,Zk14/14,koupena,no,no
1247,Dejiny svetla,"Nemec, Jan",próza,,spotreba,Zk14/23,koupena,no,no
,Moznosti milostneho romanu,"Nemec, Jan",próza,,spotreba,Zk20/16,koupena,no,no
,Liliputin,"Nemec, Jan",próza,,spotreba,Zk23/19,koupena,no,no
54,Basne,"Neruda, Jan",poezie,,inventar,Zk106,koupena,no,no
1175,Povidky malostranske,"Neruda, Jan",próza,,spotreba,Zk13/24,koupena,no,no
1225,Prizrak,"Nesbo, Jo",próza,,spotreba,Zk14/01,koupena,no,no
1283,Syn,"Nesbo, Jo",próza,,spotreba,Zk15/28,koupena,no,no
,Doktor Proktor a vana casu,"Nesbo, Jo",próza,,spotreba,Zk18/59,koupena,no,no
,Doktor Proktor a prdici prasek,"Nesbo, Jo",próza,,spotreba,Zk18/60,koupena,no,no
468,Bestiar,"Nesvadbova, Barbara",próza,,inventar,Zk601,koupena,no,no
